name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Schaub,00-0022787,yes,HOU,QB,,,,,,39,29,1,2,0,0,365,1,-2,0,0,0,-2
M.Hasselbeck,00-0007091,no,SEA,QB,0,3,3,3,-7,35,24,1,1,0,0,247,2,0,0,0,0,0
S.Wallace,00-0022055,no,SEA,,0,0,1,0,-5,1,0,0,0,0,0,0,2,0,0,0,0,-5
