name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Campbell,00-0023460,yes,CIN,,,,,,,2,1,0,0,0,0,-3,,,,,,,,,,,,,,
A.Dalton,00-0027973,yes,CIN,QB,,,,,,23,15,1,0,0,0,169,18,18,1,1,0,0,18,3,3,0,0,0,0,3
M.Sanu,00-0029632,yes,CIN,WR,,,,,,1,1,0,1,0,0,18,14,0,5,0,0,0,44,,,,,,,
J.Locker,00-0027946,no,TEN,,0,1,2,1,-2,34,17,2,0,0,0,185,,,,,,,,6,29,0,0,0,0,50
