name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Hoyer,00-0026625,yes,CLE,QB,,,,,,28,19,0,1,0,0,275,,,,,,,,1,2,0,0,0,0,2
D.McFadden,00-0026144,no,OAK,RB,1,0,1,0,0,1,0,0,0,0,0,0,10,0,4,0,0,0,26,12,15,0,0,0,0,59
M.Schaub,00-0022787,no,OAK,QB,0,1,1,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,
D.Carr,00-0031280,no,OAK,QB,1,0,2,0,0,54,34,0,1,0,0,328,,,,,,,,2,2,0,0,0,0,-3
