name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Cassel,00-0023662,yes,KC,QB,0,0,1,0,0,43,26,4,0,0,0,224,1,1,0,0,0,1
R.Fitzpatrick,00-0023682,no,BUF,QB,1,0,1,0,0,20,12,1,1,0,0,86,3,8,0,0,0,17
