name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Russell,00-0025388,yes,OAK,,1,0,1,0,0,11,6,2,0,0,0,61,,,,,,
B.Gradkowski,00-0024408,yes,OAK,QB,1,0,1,0,0,19,10,0,0,0,0,97,2,20,0,0,0,25
M.Sanchez,00-0026898,no,NYJ,QB,0,1,1,1,0,15,9,0,1,0,0,143,2,3,1,0,0,4
