name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Bulger,00-0019599,yes,STL,,0,1,2,1,0,37,19,1,0,0,0,215,1,3,0,0,0,3
M.Leinart,00-0024225,no,ARI,,,,,,,14,10,0,0,0,0,74,1,-1,0,0,0,-1
K.Warner,00-0017200,no,ARI,,1,0,1,0,-2,19,15,0,2,0,0,203,1,0,0,0,0,0
