name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Hasselbeck,00-0007091,yes,SEA,QB,1,0,2,0,0,34,25,0,2,0,0,198,4,23,0,0,0,31
S.Wallace,00-0022055,yes,SEA,,,,,,,1,1,0,0,0,0,7,,,,,,
A.Smith,00-0023436,no,SF,QB,,,,,,45,27,0,2,0,0,310,1,1,0,0,0,1
