name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Wallace,00-0026901,yes,MIA,WR,,,,,,1,0,0,0,0,0,0,38,0,3,0,0,0,50,,,,,,,
M.Moore,00-0025708,yes,MIA,QB,,,,,,4,2,0,0,0,0,21,,,,,,,,,,,,,,
R.Tannehill,00-0029701,yes,MIA,QB,0,0,1,0,0,34,24,0,3,0,0,288,,,,,,,,4,22,0,0,0,0,47
P.Rivers,00-0022942,no,SD,QB,1,0,1,0,0,23,12,3,0,0,0,138,,,,,,,,1,3,0,0,0,0,3
K.Clemens,00-0024264,no,SD,QB,,,,,,3,1,0,0,0,0,10,,,,,,,,,,,,,,
