name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
T.Romo,00-0021678,yes,DAL,QB,,,,,,33,22,0,0,0,0,255,5,10,0,0,0,22
J.Delhomme,00-0004161,no,CAR,,1,0,1,0,0,33,22,2,1,0,0,220,2,11,0,0,0,10
