name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Brees,00-0020531,yes,NO,QB,1,0,1,0,0,33,25,1,2,0,0,308,2,4,0,0,0,3
M.Ryan,00-0026143,no,ATL,QB,,,,,,42,19,3,1,0,0,289,3,5,0,0,0,9
