name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
K.Null,00-0027131,yes,STL,,1,1,2,1,-5,27,18,1,1,0,0,173,2,0,0,0,0,0
M.Schaub,00-0022787,no,HOU,QB,1,0,1,0,0,40,28,0,1,0,0,367,5,1,0,0,0,-3
