name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Garrard,00-0021231,yes,JAC,,1,0,1,0,0,37,27,0,3,0,0,323,8,16,0,0,0,38
K.Collins,00-0003292,no,TEN,,,,,,,48,29,2,1,1,0,284,1,10,1,0,0,10
