name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Brees,00-0020531,yes,NO,QB,,,,,,30,23,0,4,0,0,369,1,6,0,0,0,6
D.Carr,00-0020608,no,NYG,,,,,,,5,4,0,1,0,0,72,1,4,0,0,0,4
E.Manning,00-0022803,no,NYG,QB,1,0,1,0,0,31,14,1,1,0,0,178,1,-1,0,0,0,-1
