name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Garrard,00-0021231,yes,JAC,,1,0,1,0,0,30,21,1,1,0,0,215,6,6,0,1,1,16
R.Fitzpatrick,00-0023682,no,BUF,QB,,,,,,31,18,2,1,0,0,297,1,5,0,0,0,5
