name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Schaub,00-0022787,yes,HOU,QB,,,,,,39,25,0,2,0,0,305,1,0,0,0,0,0
V.Young,00-0024218,no,TEN,,1,0,1,0,0,22,12,0,1,0,0,116,11,12,0,0,0,73
