name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
S.Wallace,00-0022055,yes,SEA,,0,1,1,1,-14,44,26,1,1,0,0,261,1,0,0,0,0,0
J.Cutler,00-0024226,no,CHI,QB,1,1,3,1,-2,27,21,1,3,1,1,247,2,0,0,0,0,-1
