name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
K.Warner,00-0017200,yes,ARI,,1,0,1,0,0,46,27,5,2,0,0,242,1,8,0,0,0,8
J.Delhomme,00-0004161,no,CAR,,,,,,,14,7,0,1,0,0,90,1,7,0,0,0,7
M.Moore,00-0025708,no,CAR,QB,,,,,,1,0,0,0,0,0,0,1,-1,0,0,0,-1
