name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Rodgers,00-0023459,yes,GB,QB,0,1,1,1,0,23,12,0,1,0,0,237,1,9,0,0,0,9
M.Flynn,00-0026349,yes,GB,,,,,,,6,4,0,0,0,0,36,2,-1,0,0,0,-2
M.Hasselbeck,00-0007091,no,SEA,QB,,,,,,37,19,4,1,0,0,198,1,6,0,0,0,6
