name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Cassel,00-0023662,yes,KC,QB,0,0,1,0,-3,29,10,2,0,0,0,84,3,13,0,0,0,17
B.Croyle,00-0024300,yes,KC,,,,,,,14,6,0,0,0,0,50,,,,,,
K.Orton,00-0023541,no,DEN,,2,0,2,0,0,25,15,1,2,0,0,180,,,,,,
