name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
T.Jackson,00-0024279,yes,MIN,QB,,,,,,6,4,0,0,0,0,42,3,-1,0,0,0,-3
B.Favre,00-0005106,yes,MIN,,,,,,,31,25,0,4,0,0,316,1,2,0,0,0,2
D.Carr,00-0020608,no,NYG,,,,,,,5,3,0,0,0,0,26,,,,,,
E.Manning,00-0022803,no,NYG,QB,1,0,1,0,0,23,17,1,0,0,0,141,,,,,,
