name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Cutler,00-0024226,yes,CHI,QB,0,1,2,1,0,28,18,0,2,0,0,141,3,6,1,0,0,8
M.Stafford,00-0026498,no,DET,QB,1,0,1,0,0,36,24,1,1,0,0,296,2,17,0,0,0,20
D.Culpepper,00-0003739,no,DET,,,,,,,11,6,0,0,0,0,54,,,,,,
