name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
P.Rivers,00-0022942,yes,SD,QB,,,,,,15,9,0,1,0,0,99,,,,,,
B.Volek,00-0019041,yes,SD,,,,,,,30,19,1,1,0,0,216,1,-1,0,0,0,-1
J.Campbell,00-0023460,no,WAS,,0,1,1,1,-2,42,28,0,2,0,0,281,3,4,0,0,0,8
