name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Massaquoi,00-0027026,yes,CLE,,1,0,1,0,0,1,1,0,1,0,0,29,11,0,2,0,0,0,14,,,,,,,
C.McCoy,00-0027688,yes,CLE,QB,,,,,,29,15,3,0,0,0,149,,,,,,,,4,15,0,0,0,0,30
J.Flacco,00-0026158,no,BAL,QB,0,0,1,0,0,19,12,1,2,0,0,102,,,,,,,,3,13,0,0,0,0,16
