name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Sanchez,00-0026898,yes,NYJ,QB,17,13,1,0,0,0,154,3,12,0,0,0,27
K.Clemens,00-0024264,yes,NYJ,QB,1,0,0,0,0,0,0,,,,,,
J.Delhomme,00-0004161,no,CAR,,34,14,4,0,0,0,130,,,,,,
