name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Batch,00-0000865,yes,PIT,,,,,,,21,12,1,0,0,0,141,1,4,0,0,0,0,4
J.Flacco,00-0026158,no,BAL,QB,0,0,1,0,0,37,24,1,1,0,0,256,2,2,0,0,0,0,1
