name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Palmer,00-0021429,yes,OAK,QB,33,23,1,3,0,0,209,2,6,0,0,0,0,5
B.Roethlisberger,00-0022924,no,PIT,QB,49,36,0,4,0,0,384,1,8,0,0,0,0,8
