name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
P.Manning,00-0010346,yes,DEN,QB,36,22,0,3,0,0,269,4,0,0,0,0,0,-3
A.Luck,00-0029668,no,IND,QB,53,35,2,2,0,0,370,5,9,9,1,0,0,19
