name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
T.Thigpen,00-0025604,yes,MIA,,0,1,1,1,-9,29,17,1,0,0,0,187,6,8,0,0,0,0,27
J.Cutler,00-0024226,no,CHI,QB,0,0,1,0,0,25,16,1,0,0,0,156,4,16,0,0,0,0,28
