name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Rodgers,00-0023459,yes,GB,QB,44,30,1,2,1,1,303,5,9,0,0,0,0,27
A.Smith,00-0023436,no,SF,QB,26,20,0,2,0,0,211,5,5,0,0,0,0,13
