name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Schaub,00-0022787,yes,HOU,QB,,,,,,33,18,1,0,0,0,166,1,6,0,0,0,6
M.Sanchez,00-0026898,no,NYJ,QB,0,0,1,0,0,31,18,1,1,0,0,272,5,7,0,0,0,6
