name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Hoyer,00-0026625,yes,CLE,QB,34,21,2,2,1,0,300,3,3,0,0,0,0,-1
M.Glennon,00-0030520,no,TB,QB,33,17,2,2,0,0,260,3,9,0,0,0,0,17
