name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Flacco,00-0026158,yes,BAL,QB,31,19,0,2,0,0,225,2,2,1,1,0,0,3
P.Rivers,00-0022942,no,SD,QB,45,34,1,3,0,0,383,4,9,0,0,0,0,19
