name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Flacco,00-0026158,yes,BAL,QB,,,,,,25,16,2,2,0,0,258,1,4,0,0,0,0,4
M.Ryan,00-0026143,no,ATL,QB,1,0,1,0,0,44,29,0,1,0,0,228,1,7,0,0,0,0,7
