name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Flacco,00-0026158,yes,BAL,QB,25,14,0,0,0,0,196,5,9,1,1,0,0,20
K.Orton,00-0023541,no,DEN,,38,23,0,2,0,0,314,,,,,,,
