name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Roethlisberger,00-0022924,yes,PIT,QB,23,15,0,2,0,0,176,,,,,,,
A.Dalton,00-0027973,no,CIN,QB,24,11,0,1,0,0,135,2,4,0,0,0,0,6
B.Gradkowski,00-0024408,no,CIN,QB,6,3,1,0,0,0,17,1,1,0,0,0,0,1
