name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
R.Grossman,00-0022121,yes,WAS,,,,,,,43,25,2,2,1,0,291,4,-1,0,0,0,0,-5
K.Kolb,00-0025423,no,ARI,,0,0,1,0,0,30,17,1,2,0,0,251,,,,,,,
