name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Ryan,00-0026143,yes,ATL,QB,50,32,0,3,1,0,316,1,5,0,0,0,0,5
J.Flacco,00-0026158,no,BAL,QB,34,22,1,3,0,0,215,3,13,0,0,0,0,13
