name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
E.Manning,00-0022803,yes,NYG,QB,32,21,0,1,0,0,213,,,,,,,
T.Romo,00-0021678,no,DAL,QB,29,22,1,3,0,0,307,5,9,0,0,0,0,12
