name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Smith,00-0023436,yes,SF,QB,,,,,,41,27,0,2,0,0,232,3,10,0,0,0,8
D.Garrard,00-0021231,no,JAC,,2,0,2,0,0,36,25,0,0,0,0,307,2,5,0,0,0,10
