name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Rodgers,00-0023459,yes,GB,QB,1,0,1,0,0,35,22,0,2,0,0,186,3,4,0,0,0,0,4
B.Gabbert,00-0027948,no,JAC,QB,0,1,1,1,0,49,27,0,1,1,0,303,1,0,0,0,0,0,0
