name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Hasselbeck,00-0007091,yes,SEA,QB,32,19,1,1,0,0,220,3,5,0,0,0,0,5
P.Rivers,00-0022942,no,SD,QB,53,29,2,2,1,1,455,1,2,0,0,0,0,2
