name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
P.Manning,00-0010346,yes,DEN,QB,59,39,0,4,0,0,397,3,0,0,0,0,0,-1
R.Fitzpatrick,00-0023682,no,TEN,QB,24,13,1,1,0,0,172,1,4,0,0,0,0,4
