name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
V.Young,00-0024218,yes,TEN,,,,,,,8,6,0,1,0,0,132,1,44,0,0,0,44
K.Collins,00-0003292,yes,TEN,,,,,,,19,11,0,1,0,0,154,1,-1,0,0,0,-1
K.Null,00-0027131,no,STL,,0,1,1,1,0,43,27,5,1,0,0,157,,,,,,
