name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
K.Orton,00-0023541,yes,DEN,,1,0,1,0,0,46,24,1,1,0,0,304,1,13,0,0,0,0,13
J.Campbell,00-0023460,no,OAK,,0,0,1,0,0,22,13,0,1,0,0,105,6,7,1,1,0,0,2
