name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
K.Orton,00-0023541,yes,DEN,,41,24,0,3,1,0,347,,,,,,,
S.Bradford,00-0027854,no,STL,QB,37,22,0,3,0,0,308,1,-1,0,0,0,0,-1
