name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
K.Cousins,00-0029604,yes,WAS,QB,1,0,1,0,0,16,10,1,0,0,0,139,,,,,,,
C.McCoy,00-0027688,yes,WAS,QB,,,,,,12,11,0,1,0,0,128,2,4,0,0,0,0,3
C.Whitehurst,00-0024296,no,TEN,QB,,,,,,26,17,1,2,0,0,160,2,6,0,0,0,0,10
