name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Clausen,00-0027659,yes,CHI,QB,39,23,1,2,0,0,181,3,4,0,0,0,0,9
M.Stafford,00-0026498,no,DET,QB,39,22,2,0,0,0,243,4,5,0,0,0,0,2
