name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Dalton,00-0027973,yes,CIN,QB,31,19,2,2,0,0,233,2,8,0,0,0,0,11
B.Bortles,00-0031407,no,JAC,QB,33,22,1,2,1,0,247,4,5,0,0,0,0,10
