name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Johnson,00-0026300,yes,TB,,1,1,5,1,-2,17,11,1,0,0,0,147,8,12,0,0,0,45
J.Delhomme,00-0004161,no,CAR,,,,,,,17,9,2,1,0,0,65,1,5,0,0,0,5
