name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.McCown,00-0021206,yes,TB,QB,0,2,0,2,0,29,15,1,0,0,0,190,1,0,0,0,0,0,0
A.Dalton,00-0027973,no,CIN,QB,,,,,,27,19,3,1,0,0,176,3,5,5,1,0,0,7
