name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Gradkowski,00-0024408,yes,OAK,QB,1,0,1,0,0,34,17,1,2,0,0,183,6,4,0,0,0,8
C.Palmer,00-0021429,no,CIN,QB,1,1,2,1,-4,22,14,1,0,0,0,207,4,5,2,0,0,7
