name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
P.Manning,00-0010346,yes,IND,QB,,,,,,44,28,2,4,0,0,327,,,,,,
T.Brady,00-0019596,no,NE,QB,0,0,1,0,0,42,29,1,3,0,0,375,3,3,0,0,0,3
