name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Rodgers,00-0023459,yes,GB,QB,1,2,2,2,-2,42,25,0,3,1,1,346,6,11,0,0,0,0,28
G.Smith,00-0030565,no,NYJ,QB,,,,,,32,16,1,1,0,0,176,7,9,1,1,0,0,26
