name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Cutler,00-0024226,yes,CHI,QB,,,,,,47,29,1,3,0,0,369,3,11,0,0,0,17
K.Warner,00-0017200,no,ARI,,0,0,1,0,0,32,22,0,5,0,0,261,1,3,0,0,0,3
