name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Stafford,00-0026498,yes,DET,QB,2,0,2,0,0,42,24,1,3,0,0,272,3,5,0,0,0,0,9
J.Cutler,00-0024226,no,CHI,QB,0,0,1,0,0,31,18,0,1,0,0,257,5,19,0,0,0,0,29
