name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Dalton,00-0027973,yes,CIN,QB,,,,,,27,13,2,3,0,0,93,4,1,0,0,0,0,0
J.Campbell,00-0023460,no,CLE,,0,0,1,0,0,56,27,3,1,0,0,248,,,,,,,
