name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Stafford,00-0026498,yes,DET,QB,,,,,,45,26,1,4,3,1,212,,,,,,,
D.McNabb,00-0011022,no,WAS,,0,1,1,1,0,30,17,1,1,2,0,210,4,36,0,0,0,0,45
R.Grossman,00-0022121,no,WAS,,1,0,1,0,0,7,4,0,0,0,0,44,,,,,,,
