name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Bortles,00-0031407,yes,JAC,QB,,,,,,31,17,3,1,0,0,159,5,18,0,0,0,0,39
B.Hoyer,00-0026625,no,CLE,QB,1,0,1,0,0,41,16,1,0,0,0,215,1,-1,0,0,0,0,-1
