name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Cutler,00-0024226,yes,CHI,QB,,,,,,36,23,2,2,0,0,209,1,-1,0,0,0,-1
A.Rodgers,00-0023459,no,GB,QB,1,1,2,1,0,24,16,0,0,1,1,180,4,9,0,0,0,-6
