name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Campbell,00-0023460,yes,OAK,,0,1,2,1,0,15,8,1,0,0,0,87,3,9,0,0,0,0,19
B.Gradkowski,00-0024408,yes,OAK,QB,,,,,,22,11,1,1,0,0,162,4,5,0,0,0,0,0
S.Bradford,00-0027854,no,STL,QB,,,,,,25,14,1,2,0,0,167,,,,,,,
