name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
R.Grossman,00-0022121,yes,WAS,,1,0,1,0,0,41,26,1,2,0,0,284,,,,,,,
C.Ponder,00-0027950,no,MIN,,,,,,,13,8,0,0,0,0,68,4,8,0,0,0,0,20
J.Webb,00-0027796,no,MIN,QB,,,,,,5,4,0,2,0,0,84,5,16,9,1,0,0,34
