name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Smith,00-0023436,yes,KC,QB,31,14,0,0,0,0,128,4,13,0,0,0,0,29
T.Pryor,00-0028825,no,OAK,,34,18,3,1,0,0,216,6,27,0,0,0,0,60
