name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
P.Rivers,00-0022942,yes,SD,QB,48,33,2,2,0,0,335,3,-1,0,0,0,0,-3
D.McNabb,00-0011022,no,MIN,,15,7,1,1,0,0,39,3,23,0,0,0,0,32
