name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
Z.Mettenberger,00-0031266,yes,TEN,QB,24,15,1,2,0,0,263,,,,,,,
B.Roethlisberger,00-0022924,no,PIT,QB,32,21,1,1,0,0,207,3,4,0,0,0,0,2
